,Model Accuracy,Model Loss,Model Sensitivity,Model Specificity,Model F1,Model Precision,Dataset
0,0.882,133.50644266605377,0.972,0.792,0.8917431192660551,0.823728813559322,dataset_6
0,0.88,144.46700659394264,0.968,0.792,0.8897058823529411,0.8231292517006803,dataset_3
0,0.882,142.15733990073204,0.976,0.788,0.8921389396709324,0.8215488215488216,dataset_2
0,0.87,156.23012468218803,0.988,0.752,0.8837209302325582,0.7993527508090615,dataset_4
0,0.896,130.18267986178398,0.972,0.82,0.9033457249070632,0.84375,dataset_5
