,Model Accuracy,Model Loss,Model Sensitivity,Model Specificity,Model F1,Model Precision,Dataset
0,0.792,231.71870689094067,0.596,0.988,0.7412935323383084,0.9802631578947368,dataset_6
0,0.81,206.35869500041008,0.628,0.992,0.7677261613691931,0.9874213836477987,dataset_3
0,0.804,219.131819114089,0.616,0.992,0.7586206896551724,0.9871794871794872,dataset_2
0,0.744,302.7987904548645,0.492,0.996,0.6577540106951871,0.9919354838709677,dataset_4
0,0.812,217.17771595716476,0.636,0.988,0.7718446601941747,0.9814814814814815,dataset_5
