,Model Accuracy,Model Loss,Model Sensitivity,Model Specificity,Model F1,Model Precision,Dataset
0,0.854,155.02850587666035,0.976,0.732,0.8698752228163993,0.7845659163987139,dataset_6
0,0.836,177.62545737624168,0.98,0.692,0.8566433566433567,0.7608695652173914,dataset_3
0,0.834,172.2183101028204,0.984,0.684,0.8556521739130435,0.7569230769230769,dataset_2
0,0.836,184.73393554985523,0.976,0.696,0.856140350877193,0.7625,dataset_4
0,0.834,183.0269535779953,0.984,0.684,0.8556521739130435,0.7569230769230769,dataset_5
