,Model Accuracy,Model Loss,Model Sensitivity,Model Specificity,Model F1,Model Precision,Dataset
0,0.924,91.06444402039051,0.94,0.908,0.9251968503937008,0.9108527131782945,dataset_6
0,0.946,82.98092024028301,0.944,0.948,0.9458917835671342,0.9477911646586346,dataset_3
0,0.93,82.6889970228076,0.94,0.92,0.9306930693069307,0.9215686274509803,dataset_2
0,0.936,85.4448456093669,0.94,0.932,0.9362549800796812,0.9325396825396826,dataset_4
0,0.936,85.26984844356775,0.948,0.924,0.9367588932806324,0.92578125,dataset_5
