,Model Accuracy,Model Loss,Model Sensitivity,Model Specificity,Model F1,Model Precision,Dataset
0,0.948,87.37750314176083,0.94,0.956,0.9475806451612904,0.9552845528455285,dataset_6
0,0.946,89.18969203531742,0.928,0.964,0.945010183299389,0.9626556016597511,dataset_3
0,0.938,86.32191457599401,0.94,0.936,0.93812375249501,0.9362549800796812,dataset_2
0,0.942,85.57969270646572,0.952,0.932,0.9425742574257425,0.9333333333333333,dataset_4
0,0.942,86.07830902934074,0.944,0.94,0.9421157684630739,0.9402390438247012,dataset_5
