,Model Accuracy,Model Loss,Model Sensitivity,Model Specificity,Model F1,Model Precision,Dataset
0,0.938,91.7740971148014,0.964,0.912,0.9395711500974658,0.9163498098859315,dataset_6
0,0.94,88.75352889299393,0.944,0.936,0.9402390438247012,0.9365079365079365,dataset_3
0,0.936,85.39645731449127,0.92,0.952,0.9349593495934959,0.9504132231404959,dataset_2
0,0.946,85.55587136745453,0.948,0.944,0.9461077844311377,0.9442231075697212,dataset_4
0,0.94,86.37037768959999,0.932,0.948,0.9395161290322581,0.9471544715447154,dataset_5
