,Model Accuracy,Model Loss,Model Sensitivity,Model Specificity,Model F1,Model Precision,Dataset
0,0.922,106.34121266007423,0.936,0.908,0.9230769230769231,0.9105058365758755,dataset_6
0,0.922,106.64749118685722,0.928,0.916,0.9224652087475149,0.9169960474308301,dataset_3
0,0.928,102.51947867870331,0.928,0.928,0.928,0.928,dataset_2
0,0.928,104.7333507835865,0.94,0.916,0.9288537549407114,0.91796875,dataset_4
0,0.928,105.54514774680138,0.924,0.932,0.927710843373494,0.9314516129032258,dataset_5
