,Model Accuracy,Model Loss,Model Sensitivity,Model Specificity,Model F1,Model Precision,Dataset
0,0.934,101.17880922555923,0.952,0.916,0.9351669941060904,0.918918918918919,dataset_6
0,0.934,98.9620948433876,0.92,0.948,0.9330628803245437,0.9465020576131687,dataset_3
0,0.926,100.33991959691048,0.94,0.912,0.9270216962524654,0.914396887159533,dataset_2
0,0.932,97.49819424748421,0.948,0.916,0.9330708661417323,0.9186046511627907,dataset_4
0,0.926,102.80464452505112,0.956,0.896,0.9281553398058252,0.9018867924528302,dataset_5
