,Model Accuracy,Model Loss,Model Sensitivity,Model Specificity,Model F1,Model Precision,Dataset
0,0.802,218.76010301709175,0.972,0.632,0.8307692307692308,0.7253731343283583,dataset_6
0,0.66,283.1488039493561,0.992,0.328,0.7447447447447447,0.5961538461538461,dataset_3
0,0.706,256.3241043686867,0.984,0.428,0.7699530516431925,0.6323907455012854,dataset_2
0,0.824,209.67041024565697,0.948,0.7,0.8434163701067615,0.7596153846153846,dataset_4
0,0.808,210.53105959296227,0.976,0.64,0.8356164383561644,0.7305389221556886,dataset_5
