,Model Accuracy,Model Loss,Model Sensitivity,Model Specificity,Model F1,Model Precision,Dataset
0,0.876,145.39532805979252,0.956,0.796,0.8851851851851852,0.8241379310344827,dataset_6
0,0.894,138.15624423325062,0.952,0.836,0.8998109640831758,0.8530465949820788,dataset_3
0,0.858,166.2953522503376,0.98,0.736,0.8734402852049911,0.7877813504823151,dataset_2
0,0.874,150.53166124224663,0.964,0.784,0.8844036697247707,0.8169491525423729,dataset_4
0,0.87,154.15585270524025,0.964,0.776,0.8811700182815356,0.8114478114478114,dataset_5
